date,summary,emotion
2020/9/15,欧市盘前：美元尽显疲软黄金逼近1970大关；两项利多加持下澳元探底走高70点,positive
2020/9/15,对于大选前美国达成财经刺激协议大摩表示已不抱希望！金价上行空间恐受限,negative
2020/9/15,9月15日现货黄金、白银、原油、外汇短线交易策略,positive
2020/9/15,黄金交易提醒：整固走势吸引长期买盘！但短线仍受2000关口压制美联储决议或为多头提供契机,positive
2020/9/15,9月15日财经早餐：市场风险偏好回暖美元连续下滑黄金创二周来最大涨幅,positive
2020/9/15,美元再度走软黄金涨逾20美元升上1960关口,positive
2020/9/15,纽市盘前：英镑涨80点机构直言仍有三利空；日元创逾两周新高菅义伟可能走险棋,neutral
2020/9/15,美油转涨逾1.5%因空头回补且美元走软；但要重新站上40美元关口须具备一核心动能,positive
2020/9/15,国际油价走强尽管需求前景黯淡但美国面临风灾威胁；投资者盼OPEC+明确未来政策走向,neutral
2020/9/15,供应过剩的忧虑再度显现！炼厂进入修整期+机构下调需求预期本周关注OPEC+会议,positive
2020/9/15,INE原油收跌！全球需求前景黯淡；OPEC+会议料掀不起大浪领头羊有自己的小算盘,neutral
2020/9/15,欧市盘前：美元尽显疲软黄金逼近1970大关；两项利多加持下澳元探底走高70点,positive
2020/9/15,9月15日现货黄金、白银、原油、外汇短线交易策略,positive
2020/9/15,原油交易提醒：美股上涨勉强支撑油价但OPEC下调需求预期还需警惕OPEC+本周会议无所作为,negative
2020/9/15,经济复苏停滞以及利比亚复产担忧抵消飓风影响美油持稳37关口,negative
2020/9/15,9月15日财经早餐：市场风险偏好回暖美元连续下滑黄金创二周来最大涨幅,positive
2020/9/14,纽市盘前：硬脱欧前景骤升实属过度应激英镑走高90点；OPEC再唱悲歌美油下挫逾1.3%9月14日欧洲时段英镑兑美元走高90点大涨0.8%至1.29投资银行高盛表示出现破坏性的无协议英退的可能性“大大低于”市场所暗示的水平对于愿意忽略短期波动的投资者而言当前的英镑水平具有吸引力。美油下跌1.3...,negative
2020/9/14,英镑站稳1.28上方因美元走软；但约翰逊坚持玩“走钢丝”后市或有200余点下跌空间9月14日欧市英镑兑美元震荡微升交投于1.2850上方因美元指数走软不过日内英国下议院将就《内部市场法案》进行辩论和表决该法案加剧了欧盟的压力预计将打压英镑。英国上周明确表示计划违反今年1月正式退欧时签署的英...,negative
2020/9/14,现货黄金走强尽管疫苗试验重启打压避险但美联储本周或放出新大招9月14日现货黄金小幅走强美元走弱支持金价。投资者等待英国就内部市场法案进行辩论的结果。即便是在保守党内约翰逊打算违反国际法的举动也面临越来越多自己人的反对。投资者还期待美联储在本周结束政策会议后能给出进一步...,neutral
2020/9/14,金银T+D双双收跌！离岸人民币创近两周新高；VIX触及逾一周新低待美联储打破市场平静9月14日金银T+D双双收跌！恐慌指数（VIX）触及逾一周新低而投资者也在等待本周的美联储利率决议打破平静。美元兑离岸人民币创近两周新低人民币的升值趋势令国内交易所黄金承压。本周随着美联储利率决议的到来黄金市场或...,negative
2020/9/14,欧元涨势并非欧银头号问题？但削弱刺激措施对通胀提振机构对欧元后续走势出现分歧近来欧元的升值或许是个新闻热点但若与新冠疫情对货币政策构成的更广泛挑战而言它就显得相形见绌了。欧洲央行必须要做的不是简单地通过口头干预来压低欧元而是采取更多可持续性措施来提振经济并重新将通胀推升到目标水平。行...,negative
2020/9/14,萧规曹随？日本新首相菅义伟仍不排除对“安倍经济学”动大手术虽然菅义伟将对安倍晋三的政策进行“萧规曹随”式的继续但这并不意味着他会原封不动了延续所有的政策细节设置。事实上两人在一些事务的具体操作风格上显然有着截然不同之处对经济概念的理解也可能大相径庭尤其是在危机应对策略...,negative
2020/9/14,美国即将迎来史上最有争议的大选！或引发市场巨震四大因素或推动黄金一飞冲天周一美国资金经理和经济学家迈克尔·彭托表示有四个因素可能会推动黄金白银出现火箭般的上涨。首先美国大选激烈的竞争以及选举双方任何输掉的一方都不可能轻易的接受结果可能引发股市的混乱同时美国不断扩大的债务水平可能导致债...,negative
2020/9/14,黄金受弱势美元支撑FED政策料更宽松；其他经济体央行面临难题或只有一条路可走9月14日国际金价上涨受到美元走弱的支撑同时市场预期美联储将在本周政策会议结束后采行鸽派立场。此外市场参与者还在等待随后的日本央行和英国央行政策决议。英国央行可能表态要扩大购债举措。几乎铁定成为日本首相的菅义伟...,negative
2020/9/14,欧市盘前：日本自民党新总裁选举结果将出炉新西兰经济前景转好机构称油市需求增长已结束9月14日亚洲时段日本自民党新总裁选举投票。目前投票还在进行中预计投票结果将在当地时间下午3点半左右出结果。新西兰经济研究所(NZIER)发布了预测报告上修了新西兰经济前景下调了预期经济衰退幅度。英国石油在9月...,positive
2020/9/14,原油交易提醒：美油关注100日均线支撑但警惕看多意愿降温！两大月报来袭关注OPEC+会议周一美原油上涨因墨西哥湾的热带风暴迫使钻机关停。但总体而言原油需求依旧疲软因为疫情持续蔓延仍在打击需求前景BP表示石油需求增长的时代已经结束同时航空旅游业可能要到2024年才能恢复而航空燃料油是原油需求的重...,negative
2020/9/14,9月14日现货黄金、白银、原油、外汇短线交易策略9月14日美元指数盘中微跌此前已录得连续两周周线收涨预计在本周美联储决议出炉前美元波幅不会太过剧烈。现货黄金盘中徘徊1950美元附近不过最近几周波幅呈现逐渐收窄态势多空焦灼。短线料维持区间震荡走势难有持续...,negative
2020/9/14,黄金交易提醒：大选前最重要的美联储决议来袭！警惕ETF持仓跌至一个半月低点关注“恐怖数据”随着经济复苏的预期升温近期黄金走势相对疲软上周五黄金ETF持仓跌至一个半月新低凸显买需不足而近期持仓再度出现下滑的迹象如果缺乏更多的支撑因素警惕存在进一步下滑的空间。本周迎来央行超级周除了日本央行和英国央...,negative
2020/9/14,英国将就修改脱欧协议进行讨论秋季裁员人数或大增！两大利空施压下英镑200日均线恐不保9月14日英国议会将讨论“内部市场法案”该法案导致无协议脱欧风险增加遭到了欧盟和英国部分人士的反对也令英镑在上周刷新一个半月低位。最新消息称又有两名英国前首相反对英国改写脱欧协议。市场分析师Lucy Meak...,negative
2020/9/14,9月14日财经早餐：三大央行决议来袭日本政局和脱欧贸易谈判引关注！。由于投资者担心冠状病毒疫苗研制工作将推迟美国共和党议案在参议院受阻美国初请失业金人数维持在高位投资者对全球经济前景的质疑增强了黄金的避险吸引力。尽管美元指数连续第二周反弹现货黄金本周终盘仍收升0.31%至193...,neutral
2020/9/14,纽市盘前：硬脱欧前景骤升实属过度应激英镑走高90点；OPEC再唱悲歌美油下挫逾1.3%,negative
2020/9/14,现货黄金走强尽管疫苗试验重启打压避险但美联储本周或放出新大招,negative
2020/9/14,金银T+D双双收跌！离岸人民币创近两周新高；VIX触及逾一周新低待美联储打破市场平静,negative
2020/9/14,美国即将迎来史上最有争议的大选！或引发市场巨震四大因素或推动黄金一飞冲天,positive
2020/9/14,黄金受弱势美元支撑FED政策料更宽松；其他经济体央行面临难题或只有一条路可走,positive
2020/9/14,美联储本周决议不容忽视！鲍威尔若强调一点金价有望获提振,positive
2020/9/14,欧市盘前：日本自民党新总裁选举结果将出炉新西兰经济前景转好机构称油市需求增长已结束,positive
2020/9/14,9月14日现货黄金、白银、原油、外汇短线交易策略,positive
2020/9/14,黄金交易提醒：大选前最重要的美联储决议来袭！警惕ETF持仓跌至一个半月低点关注“恐怖数据”,negative
2020/9/14,9月14日财经早餐：三大央行决议来袭日本政局和脱欧贸易谈判引关注！,positive
2020/9/14,纽市盘前：硬脱欧前景骤升实属过度应激英镑走高90点；OPEC再唱悲歌美油下挫逾1.3%,negative
2020/9/14,OPEC月报：减产履约率升至103%石油价格前景将趋弱,negative
2020/9/14,美油受潜在风害支撑但颓势难改；利比亚产能释放在即OPEC+手里的牌不多了,neutral
2020/9/14,国际油价走低尽管存在两大利多但IMF数据显示OPEC+金蝉面临来自海湾国家的阻力,negative
2020/9/14,INE原油收跌！利比亚政局好转产销形势改善；OPEC+进一步深化减产已力不从心,negative
2020/9/14,OPEC会议来袭需求成为焦点！持续增长时代已结束？油价周线两连阴料难改颓势,negative
2020/9/14,欧市盘前：日本自民党新总裁选举结果将出炉新西兰经济前景转好机构称油市需求增长已结束,positive
2020/9/14,英国石油放言“石油需求增长的时代落幕”！未来低油价恐成为新常态,neutral
2020/9/14,原油交易提醒：美油关注100日均线支撑但警惕看多意愿降温！两大月报来袭关注OPEC+会议,negative
